city_codes,district_codes,room_number,house_type_codes,year,floor,elevator,plot,condition,EEC_codes,m^2,€/m^2
0,165,3,2,1990.0,1.0,0,1,2,14,80,4438.0
0,169,3,2,1999.0,1.0,0,1,2,19,75,4667.0
0,169,3,0,1970.0,0.67,0,1,2,19,72,3597.0
0,169,3,0,1983.0,0.38,1,1,1,9,74,2703.0
0,169,3,0,2002.0,0.88,1,1,2,14,81,4568.0
0,169,3,0,1975.0,0.33,1,1,2,23,76,3026.0
0,169,3,0,1977.0,1.0,1,1,2,14,74.5,3758.0
0,169,3,0,1972.0,0.33,0,1,2,16,68,3397.0
0,169,3,0,2006.0,-0.333333,0,1,2,24,86.5,3526.0
0,169,3,0,1969.0,0.67,0,1,2,19,72,3500.0
0,169,3,0,1970.0,0.33,0,1,1,27,81.5,2454.0
0,169,3,0,1971.0,0.25,0,1,2,27,81.5,3913.0
0,169,3,0,2013.0,-0.166667,1,1,2,16,87,4736.0
0,170,3,0,2004.0,0.5,1,1,2,27,65,5006.0
0,193,3,2,1989.0,1.0,0,1,1,14,65.5,3038.0
0,201,3,0,2013.0,0.67,1,1,2,10,69.5,5324.0
0,201,3,0,2021.0,1.0,1,1,2,3,76,5638.0
0,205,3,0,2007.0,0.25,1,1,2,17,69.5,5180.0
0,205,3,0,2022.0,0.17,1,1,2,7,59,5695.0
0,205,3,0,2015.0,0.38,1,1,2,10,74.5,5101.0
0,205,3,0,2020.0,0.75,1,1,2,3,68,6500.0
0,205,3,0,1963.0,1.0,1,1,0,11,71.5,3706.0
0,205,3,0,1963.0,1.0,0,1,2,27,62.5,5120.0
0,207,3,2,1999.0,1.0,0,1,1,14,90,5989.0
0,210,3,2,1989.0,0.5,0,1,2,20,123,2520.0
0,210,3,0,2019.0,0.6,1,1,2,10,59,4127.0
0,210,3,2,1985.0,-0.5,0,1,2,11,89.5,3575.0
0,210,3,2,1987.0,1.0,0,1,2,19,88,3693.0
0,210,3,1,2008.0,1.0,0,1,2,20,88.5,4633.0
0,210,3,1,2015.0,-0.5,0,1,2,3,135,4556.0
0,210,3,2,1995.0,0.5,0,1,2,16,81.5,3067.0
0,210,3,1,1951.0,-0.333333,0,1,1,23,98,2959.0
0,211,3,0,1974.0,0.75,1,1,0,17,85,2614.0
0,211,3,0,1971.0,0.33,0,1,2,17,73.5,3401.0
0,211,3,0,2011.0,0.5,1,1,2,5,67,5224.0
0,211,3,0,1982.0,0.67,1,1,1,14,79,2215.0
0,211,3,0,1970.0,0.67,0,1,2,20,88,3545.0
0,211,3,0,1971.0,0.33,1,1,2,27,60.5,3686.0
0,211,3,0,1982.0,0.43,1,1,2,14,75,3067.0
0,211,3,0,2023.0,0.54,1,1,2,4,66.5,5261.0
0,211,3,2,1983.0,0.5,0,1,1,10,81,3642.0
0,211,3,0,2004.0,0.5,1,1,2,27,71,4465.0
0,211,3,0,1970.0,0.33,0,1,2,19,86,3314.0
0,211,3,0,1972.0,0.4,1,1,2,19,87,3851.0
0,211,3,0,1976.0,0.5,1,1,2,20,81,2778.0
0,211,3,0,1970.0,1.0,0,1,1,19,86,3326.0
0,211,3,0,1970.0,0.6,1,1,2,14,67,3537.0
0,211,3,2,1982.0,1.0,0,1,2,16,84,3452.0
0,211,3,2,2006.0,-0.5,0,1,2,9,79,4620.0
0,211,3,2,1981.0,1.0,0,1,1,17,84,3351.0
0,211,3,0,2012.0,0.5,1,1,2,7,74,5203.0
0,213,3,2,2006.0,1.0,0,1,2,23,79,4430.0
0,215,3,0,1959.0,0.8,0,1,2,18,73,4740.0
0,216,3,0,1956.0,1.0,0,1,2,19,68,4779.0
0,219,3,0,2014.0,0.5,0,1,2,10,67,4478.0
0,219,3,2,2021.0,1.0,0,1,2,7,79.5,5296.0
0,227,3,0,1990.0,0.67,0,1,2,27,70,3700.0
0,227,3,0,1973.0,0.5,1,1,2,27,79,2405.0
0,227,3,0,1973.0,0.17,1,1,0,27,74.5,2349.0
0,227,3,0,1990.0,0.67,0,1,2,27,67,4104.0
0,227,3,0,2019.0,0.57,1,1,2,10,57,5614.0
0,227,3,0,1972.0,0.67,1,1,1,27,79,2215.0
0,227,3,0,1990.0,0.33,0,1,1,27,75.5,3311.0
0,228,3,2,2018.0,1.0,0,0,2,8,57,3649.0
0,228,3,2,2020.0,0.5,0,0,2,7,57,3500.0
0,231,3,2,2019.0,-0.5,0,0,2,10,66,3409.0
0,235,3,0,2004.0,1.0,0,1,2,14,76.5,3163.0
0,236,3,2,2008.0,1.0,0,1,2,11,77,3351.0
0,243,3,0,1963.0,0.5,0,1,2,17,68,4706.0
0,243,3,2,1996.0,1.0,0,1,1,20,71,4718.0
0,243,3,0,1965.0,0.33,0,1,2,20,69,4667.0
0,243,3,2,1983.0,-0.5,0,1,1,14,76.5,4209.0
0,258,3,2,1994.0,1.0,0,1,2,8,71,3613.0
0,271,3,2,2020.0,1.0,0,1,2,7,62.5,5136.0
0,271,3,2,2021.0,-0.5,0,1,2,7,61.5,4973.0
0,271,3,0,2007.0,0.6,1,1,2,5,75,4347.0
0,271,3,0,2004.0,1.0,1,1,2,14,72,4444.0
0,273,3,0,2006.0,0.75,1,1,2,14,80.5,3714.0
0,284,3,0,1969.0,1.0,0,1,2,14,80.5,2385.0
0,284,3,0,1971.0,0.33,0,1,1,14,78,1667.0
0,284,3,0,1970.0,0.57,1,1,1,14,77,2273.0
0,284,3,0,1971.0,1.0,1,1,1,14,82,1878.0
0,284,3,0,1970.0,0.17,1,1,1,17,76,2500.0
0,284,3,0,1974.0,0.33,1,1,2,16,78.5,2739.0
0,284,3,0,1969.0,0.5,0,1,1,19,80.5,2472.0
0,285,3,0,1987.0,1.0,0,1,2,17,72,3236.0
0,285,3,0,1969.0,1.0,0,1,1,19,80.5,2211.0
0,287,3,2,1985.0,0.5,0,1,2,11,90,3456.0
0,289,3,0,2018.0,0.8,1,1,2,5,69.5,4878.0
0,289,3,0,2012.0,1.0,1,1,2,13,72.5,4690.0
0,289,3,0,2018.0,0.75,1,1,2,5,60.5,4628.0
0,292,3,0,2004.0,0.83,1,1,2,20,65,3185.0
0,292,3,0,1975.0,0.5,1,1,2,27,79,1892.0
0,292,3,0,1973.0,0.67,1,1,1,14,78.5,1427.0
0,292,3,0,1974.0,0.86,1,1,1,20,79,1392.0
0,292,3,2,2018.0,0.5,0,1,2,6,69,4420.0
0,293,3,0,2000.0,1.0,0,1,1,14,73,4075.0
0,309,3,0,1963.0,1.0,0,1,1,17,68,4412.0
0,309,3,0,2020.0,0.5,1,1,2,7,68,6985.0
0,309,3,0,1959.0,0.67,0,1,1,19,59.5,4824.0
0,309,3,0,1965.0,0.8,1,1,1,19,72,5208.0
0,309,3,0,1967.0,0.67,1,1,2,23,69.5,5755.0
0,309,3,0,2014.0,0.25,1,1,2,16,83.5,7126.0
0,309,3,0,1994.0,0.33,0,1,1,9,85.5,4971.0
0,309,3,0,1961.0,0.43,1,1,2,20,62,5161.0
0,309,3,0,1958.0,0.5,1,1,2,14,64.5,5504.0
0,309,3,0,2020.0,0.33,1,1,2,10,60,6250.0
0,309,3,0,2021.0,0.5,1,1,2,4,88.5,7345.0
0,309,3,0,2020.0,0.67,1,1,2,7,68,7279.0
0,309,3,0,2013.0,-0.2,1,1,2,16,81,6037.0
0,309,3,0,1957.0,1.0,0,1,1,14,69,5362.0
0,309,3,0,1990.0,0.8,1,1,2,19,74,5932.0
0,309,3,0,2021.0,0.9,1,1,2,10,82,8171.0
0,309,3,0,2014.0,0.77,1,1,2,7,73,8836.0
0,309,3,0,2020.0,1.0,1,1,2,10,87.5,7943.0
0,309,3,0,1965.0,1.0,1,1,1,19,72,5347.0
0,309,3,0,2013.0,0.8,1,1,2,13,84,7381.0
0,309,3,0,1967.0,0.5,1,1,2,16,69.5,5252.0
0,309,3,0,1963.0,1.0,0,1,2,20,78,4462.0
0,309,3,0,2014.0,0.69,1,1,2,7,73,8849.0
0,309,3,0,1986.0,0.75,0,1,1,20,70.5,4539.0
0,309,3,0,1954.0,0.75,0,1,2,16,81,5488.0
0,309,3,0,1961.0,1.0,0,1,2,14,66.5,5353.0
0,309,3,0,2021.0,0.9,1,1,2,4,88.5,9311.0
0,309,3,0,2021.0,0.75,1,1,2,7,62,8532.0
0,310,3,0,1967.0,0.67,1,1,2,34,78.5,5414.0
0,316,3,2,2013.0,1.0,0,1,1,7,81.5,4110.0
0,318,3,2,1959.0,1.0,0,1,2,20,64,4953.0
0,322,3,2,2020.0,1.0,0,1,2,7,74,5568.0
0,322,3,2,2008.0,1.0,0,1,2,16,89,3876.0
0,322,3,0,2008.0,0.8,1,1,2,10,78,3526.0
0,322,3,0,2007.0,0.25,1,1,2,9,72,2778.0
0,322,3,0,2007.0,1.0,1,1,2,9,65,3754.0
0,322,3,0,2007.0,0.25,1,1,2,9,73,2877.0
0,328,3,2,2016.0,1.0,0,1,2,1,96,5365.0
0,330,3,0,1995.0,0.25,1,1,2,17,70,3800.0
0,330,3,0,1986.0,0.57,1,1,1,23,72,2899.0
0,338,3,0,2004.0,0.5,0,0,2,17,59.5,3664.0
0,344,3,0,2019.0,0.5,1,1,2,10,63.5,5228.0
0,352,3,0,1969.0,0.33,0,1,2,19,78.5,2102.0
0,353,3,0,1963.0,1.0,0,1,1,19,62,2116.0
0,353,3,0,1969.0,0.33,0,1,2,17,79,2646.0
0,353,3,0,2001.0,0.33,1,1,2,14,79,3291.0
0,353,3,0,1969.0,1.0,0,1,1,19,78.5,2140.0
0,353,3,0,1969.0,0.67,0,1,2,34,75,3379.0
0,353,3,2,1981.0,-0.5,0,1,1,18,68.5,3285.0
0,353,3,0,2001.0,0.67,1,1,2,14,85,3588.0
0,360,3,0,1985.0,0.5,0,1,1,27,67,5149.0
0,13,3,0,2014.0,0.88,1,1,2,16,123,7317.0
0,13,4,2,1962.0,1.0,0,1,1,17,85,3647.0
0,16,4,2,1988.0,0.5,0,1,0,11,87.5,2314.0
0,16,4,0,2004.0,1.0,1,1,2,11,83.5,3850.0
0,16,4,0,1980.0,0.75,0,1,2,27,97,2680.0
0,21,4,0,2009.0,0.6,1,1,2,17,110,4436.0
0,25,4,1,2004.0,1.0,0,1,2,20,129.5,4494.0
0,25,4,1,2014.0,-0.333333,0,1,2,7,145,5448.0
0,25,4,1,2004.0,1.0,0,1,2,17,149,3691.0
0,25,4,2,1980.0,1.0,0,1,2,19,99,3758.0
0,26,4,2,1998.0,1.0,0,1,2,18,137,3796.0
0,27,4,2,2008.0,0.5,0,1,2,14,96,3250.0
0,36,4,0,1977.0,0.67,0,1,1,27,78.5,3089.0
0,36,4,0,1965.0,0.67,0,1,1,20,107,3785.0
0,36,4,2,1975.0,-0.5,0,1,1,20,175,3463.0
0,36,4,0,1969.0,0.4,1,1,1,31,100,4650.0
0,36,4,0,1967.0,0.4,1,1,2,31,100,4850.0
0,36,4,2,1974.0,1.0,0,1,2,20,123,4431.0
0,36,4,2,1972.0,1.0,0,1,2,23,149,4027.0
0,36,4,2,1967.0,1.0,0,1,0,29,150,3647.0
0,36,4,0,1982.0,0.2,1,1,2,27,88,4432.0
0,49,4,2,1998.0,1.0,0,1,2,25,109.5,5023.0
0,52,4,0,1968.0,1.0,0,1,1,27,89,2348.0
0,52,4,2,1970.0,0.5,0,1,1,17,114,3377.0
0,62,4,2,2005.0,1.0,0,1,2,17,110,3409.0
0,62,4,2,1994.0,1.0,0,1,2,16,86,3256.0
0,62,4,2,2004.0,0.5,0,1,2,14,130,3462.0
0,62,4,1,2018.0,-0.5,0,0,2,7,153,3529.0
0,62,4,2,2011.0,0.5,0,1,2,16,89,3989.0
0,62,4,1,2019.0,1.0,0,1,2,6,99,5374.0
0,66,4,2,1996.0,1.0,0,1,2,23,108,3815.0
0,76,4,2,1969.0,1.0,0,1,1,25,105,2333.0
0,77,4,2,2012.0,0.5,0,1,2,10,90,3556.0
0,77,4,2,2014.0,1.0,0,1,2,1,97,3505.0
0,80,4,2,2013.0,1.0,0,1,2,16,86,4035.0
0,83,4,2,1987.0,1.0,0,1,1,9,86,3372.0
0,86,4,1,2011.0,-0.5,0,1,2,5,146.5,5072.0
0,86,4,1,2001.0,-0.5,0,1,2,7,172,2965.0
0,86,4,0,2002.0,0.4,1,1,2,27,92,3587.0
0,86,4,1,2007.0,1.0,0,1,2,20,105,4590.0
0,86,4,1,2007.0,1.0,0,1,2,17,128.2,4251.0
0,86,4,0,1988.0,1.0,1,1,1,14,90,2611.0
0,88,4,0,1989.0,0.83,1,1,2,14,85,2294.0
0,89,4,0,2001.0,0.33,1,1,2,14,98,4480.0
0,89,4,2,1989.0,1.0,1,1,2,20,93,5968.0
0,89,4,0,1989.0,0.75,1,1,2,20,90,3144.0
0,96,4,2,1993.0,0.5,0,1,1,23,120,3833.0
0,106,4,2,1995.0,1.0,0,1,2,17,112.5,4756.0
0,106,4,2,1989.0,-0.5,0,1,1,1,108.5,4977.0
0,109,4,2,1989.0,0.5,0,1,1,20,95,2842.0
0,118,4,2,2004.0,0.5,0,1,2,8,131,3626.0
0,120,4,1,2022.0,-1.0,0,1,2,7,92,5598.0
0,120,4,2,2022.0,-0.5,0,1,2,11,81.6,4657.0
0,120,4,2,2023.0,0.5,0,0,2,7,91,3921.0
0,120,4,1,2013.0,-0.5,0,1,2,1,160,3879.0
0,120,4,2,2022.0,-0.5,0,1,2,11,81.6,4718.0
0,120,4,1,2019.0,-1.0,0,1,2,10,113,4292.0
0,120,4,1,2001.0,1.0,0,1,1,17,174,3161.0
0,120,4,2,2023.0,0.5,0,0,2,7,91,4043.0
0,120,4,1,2022.0,-1.0,0,1,2,7,92,5978.0
0,124,4,2,1984.0,1.0,0,1,1,20,122,3361.0
0,124,4,2,1981.0,0.5,0,1,2,19,103,4078.0
0,124,4,2,1975.0,1.0,0,1,1,18,127,2992.0
0,128,4,1,2004.0,1.0,0,1,1,7,151,4212.0
0,128,4,1,1987.0,-0.5,0,1,2,24,140,2929.0
0,128,4,1,1998.0,1.0,0,1,2,13,161,3494.0
0,128,4,1,1968.0,1.0,0,1,1,24,119.5,2678.0
0,128,4,0,2009.0,0.25,1,1,2,14,98,3878.0
0,128,4,2,2007.0,1.0,0,1,1,14,133,3609.0
0,128,4,2,2016.0,-1.0,0,0,2,8,86,4651.0
0,128,4,1,2017.0,1.0,0,1,2,7,123,5081.0
0,128,4,2,1981.0,-0.5,0,1,2,11,75.5,3841.0
0,128,4,2,1962.0,1.0,0,1,2,23,89,2809.0
0,128,4,2,1989.0,-0.5,0,1,2,10,116,3103.0
0,128,4,2,1989.0,0.5,0,1,2,24,100,2850.0
0,128,4,2,1978.0,1.0,0,1,2,10,94.5,3386.0
0,128,4,2,1982.0,1.0,0,1,2,27,98,3398.0
0,128,4,1,1989.0,1.0,0,1,1,17,106,4245.0
0,128,4,2,1962.0,-0.5,1,1,2,23,139,2755.0
0,128,4,1,2010.0,-1.0,0,1,2,7,102,4902.0
0,130,4,2,2006.0,1.0,0,1,2,17,105,3924.0
0,131,4,1,2008.0,1.0,0,0,2,17,144.5,2768.0
0,131,4,1,2001.0,-1.0,0,1,2,17,144,2986.0
0,131,4,1,2009.0,1.0,0,1,2,7,161,3273.0
0,131,4,1,2017.0,-0.5,0,1,2,10,147.5,3912.0
0,138,4,2,1993.0,1.0,0,1,2,17,140,3214.0
0,138,4,2,1988.0,0.5,0,1,2,20,114,3816.0
0,138,4,0,1987.0,1.0,0,1,1,23,73,3082.0
0,138,4,2,1986.0,1.0,0,1,2,20,96,3542.0
0,144,4,0,1987.0,0.17,1,1,2,17,80.5,3602.0
0,144,4,0,2000.0,0.67,1,1,1,8,88.5,4209.0
0,150,4,0,2019.0,1.0,0,1,2,7,77,4377.0
0,150,4,2,2012.0,1.0,0,1,2,7,92,4337.0
0,150,4,2,2002.0,1.0,0,1,1,20,98,4031.0
0,150,4,1,2021.0,-1.0,0,0,2,7,130,4462.0
0,150,4,1,2012.0,0.5,0,1,2,9,120,4392.0
0,150,4,1,1991.0,-0.5,0,1,2,23,127,3441.0
0,150,4,1,2000.0,-0.5,0,1,2,3,154,4123.0
0,150,4,2,2001.0,-0.5,0,1,2,13,103,4422.0
0,150,4,1,2002.0,1.0,0,1,2,17,122,4385.0
0,151,4,2,2017.0,1.0,0,1,2,10,110,5445.0
0,152,4,2,1984.0,0.5,0,1,2,23,111.5,3184.0
0,152,4,2,1977.0,0.5,0,1,2,14,86,3140.0
0,152,4,2,1977.0,1.0,0,1,2,7,85.5,4515.0
0,152,4,2,2020.0,0.5,0,1,2,7,90,5344.0
0,154,4,2,1962.0,0.5,0,1,1,23,90,2611.0
0,165,4,2,1988.0,-0.5,0,1,1,20,158.5,2650.0
0,165,4,1,1991.0,-0.5,0,1,1,17,142.5,2526.0
0,165,4,2,1979.0,1.0,0,1,1,14,116,2950.0
0,165,4,2,1979.0,1.0,0,1,0,14,116,2759.0
0,165,4,2,1961.0,0.33,0,1,1,24,116,3664.0
0,165,4,2,1991.0,1.0,0,1,2,23,164.5,4347.0
0,165,4,2,1989.0,1.0,0,1,2,27,94,4144.0
0,165,4,1,1987.0,0.5,0,1,1,23,129,3178.0
0,165,4,2,1979.0,0.5,0,1,2,9,113.5,1938.0
0,165,4,2,1990.0,1.0,0,1,2,16,106.5,3812.0
0,165,4,2,1981.0,1.0,0,1,2,14,113,4018.0
0,169,4,0,2017.0,0.5,1,1,2,11,75,4973.0
0,169,4,2,1990.0,1.0,0,1,1,14,100,4200.0
0,169,4,2,1998.0,1.0,0,1,1,17,90.5,4199.0
0,169,4,2,1987.0,-0.5,0,1,2,11,114,4035.0
0,169,4,0,1970.0,1.0,0,1,2,27,111.5,2780.0
0,169,4,0,2001.0,1.0,1,1,1,16,106,5566.0
0,169,4,0,2002.0,1.0,1,1,1,16,107,5561.0
0,184,4,2,2010.0,-0.5,0,1,1,10,97,3227.0
0,192,4,2,1999.0,1.0,0,1,1,17,81,3617.0
0,201,4,0,2013.0,0.17,1,1,2,10,134.5,4138.0
0,204,4,1,1999.0,1.0,0,1,2,18,108,3444.0
0,204,4,2,2012.0,1.0,0,1,2,1,89.5,4134.0
0,204,4,1,2010.0,1.0,0,1,2,11,136,3787.0
0,205,4,2,1999.0,0.5,0,1,2,8,115,4870.0
0,207,4,2,1984.0,-0.5,0,1,2,17,123,4545.0
0,207,4,2,1994.0,1.0,0,1,2,16,115,5261.0
0,208,4,2,2020.0,0.5,0,0,2,7,73,4370.0
0,210,4,2,1988.0,1.0,0,1,1,20,106.5,2967.0
0,210,4,2,1990.0,1.0,0,1,2,19,89.5,4335.0
0,210,4,1,2012.0,1.0,0,1,2,7,160,5594.0
0,210,4,1,1990.0,1.0,0,1,1,23,150,3600.0
0,210,4,2,1990.0,1.0,0,1,2,14,93,3118.0
0,211,4,0,1970.0,0.4,1,1,2,17,92,3804.0
0,211,4,0,2023.0,0.92,1,1,2,4,105,5810.0
0,211,4,2,1981.0,0.5,0,1,1,14,109,3211.0
0,211,4,2,1982.0,0.5,0,1,2,16,89,3809.0
0,211,4,2,2001.0,-0.5,0,1,2,17,99,4293.0
0,211,4,0,2020.0,1.0,1,1,2,10,90,4756.0
0,211,4,0,1974.0,1.0,0,1,1,27,111,2297.0
0,211,4,0,1972.0,1.0,0,1,2,19,91.5,3574.0
0,211,4,2,1970.0,1.0,0,1,1,27,131,3164.0
0,211,4,0,1971.0,0.25,0,1,1,19,113.5,2643.0
0,211,4,0,1983.0,0.5,0,1,2,27,87.5,3886.0
0,211,4,2,1980.0,-0.333333,0,1,2,16,130,2885.0
0,211,4,2,1983.0,1.0,0,1,2,20,104.5,4067.0
0,211,4,0,1972.0,0.83,1,1,2,20,95.5,3194.0
0,211,4,2,1978.0,0.5,0,1,2,9,99,3283.0
0,211,4,0,1983.0,1.0,1,1,2,17,90,3889.0
0,211,4,0,2020.0,0.6,1,1,2,10,82.5,4667.0
0,215,4,2,2000.0,0.5,0,1,2,14,102,5049.0
0,215,4,2,2000.0,0.33,0,1,2,14,160,4969.0
0,215,4,2,2000.0,0.5,0,1,2,14,121,5149.0
0,215,4,2,2000.0,0.5,0,1,2,14,102,5098.0
0,227,4,0,1973.0,0.25,1,1,1,36,100.5,2368.0
0,227,4,0,1972.0,0.63,1,1,1,34,91.5,2317.0
0,227,4,0,2003.0,0.6,1,1,2,19,86.5,4185.0
0,227,4,0,1972.0,0.38,1,1,2,34,100.5,2488.0
0,228,4,1,2019.0,1.0,0,1,2,7,96,4010.0
0,228,4,1,2020.0,-1.0,0,0,2,7,79.6,4271.0
0,235,4,2,2002.0,1.0,0,1,2,20,108.5,3456.0
0,235,4,2,1985.0,0.5,0,1,1,16,112.5,2951.0
0,235,4,2,2001.0,0.5,0,1,2,20,99,3303.0
0,243,4,0,1964.0,1.0,0,1,2,25,87,3897.0
0,243,4,2,1994.0,-0.5,0,1,1,16,106.5,4695.0
0,243,4,2,1974.0,1.0,0,1,2,17,109,4495.0
0,243,4,0,2020.0,0.5,0,1,2,10,69,6449.0
0,249,4,2,1993.0,1.0,0,1,2,19,91,3462.0
0,257,4,2,2016.0,1.0,0,1,2,10,115,4678.0
0,271,4,2,2016.0,1.0,0,1,2,10,115,4478.0
0,273,4,2,1988.0,0.5,0,1,2,20,115,3783.0
0,273,4,2,1984.0,-0.5,0,1,2,16,139,3201.0
0,284,4,2,2001.0,0.5,0,0,2,19,114,2807.0
0,284,4,0,1968.0,0.33,0,1,2,19,94,2500.0
0,284,4,2,2005.0,1.0,0,1,2,16,121,5041.0
0,286,4,2,2008.0,-0.5,0,0,2,13,95.5,3194.0
0,309,4,0,1995.0,0.75,1,1,2,17,84,5286.0
0,309,4,0,2005.0,0.6,1,1,2,20,113,5310.0
0,309,4,0,1965.0,0.33,1,1,1,19,78,4808.0
0,309,4,0,1980.0,0.88,1,1,1,16,81.5,4810.0
0,309,4,0,1963.0,1.0,1,1,2,19,83,4458.0
0,309,4,2,1963.0,-0.5,0,1,0,18,98.5,4030.0
0,309,4,0,2015.0,0.08,1,1,2,1,111.5,6861.0
0,309,4,0,2017.0,0.83,1,1,2,10,117,11538.0
0,309,4,0,2020.0,0.86,1,1,2,10,73.5,6955.0
0,309,4,0,1963.0,0.33,1,1,1,19,83,5181.0
0,309,4,0,1962.0,0.5,1,1,1,34,94,3830.0
0,312,4,2,1984.0,1.0,0,1,1,14,92.5,3773.0
0,318,4,2,1989.0,1.0,0,1,1,16,92.5,4509.0
0,322,4,2,1991.0,-0.5,0,1,1,17,115,2652.0
0,322,4,2,2022.0,1.0,0,1,2,7,90,5296.0
0,328,4,1,2015.0,-0.5,0,0,2,6,136,3088.0
0,328,4,1,2015.0,-0.5,0,1,2,6,158,4810.0
0,330,4,0,2013.0,1.0,1,1,2,7,95.5,5026.0
0,330,4,0,1985.0,0.5,1,1,2,14,93,2688.0
0,353,4,0,1975.0,1.0,0,1,2,19,95,3000.0
0,360,4,2,1974.0,1.0,0,1,1,32,130,3538.0
0,360,4,2,1990.0,1.0,0,1,2,14,82,6073.0
0,364,4,2,2007.0,1.0,0,1,2,20,119,3782.0
0,364,4,0,2005.0,0.4,1,1,2,20,84,3774.0
0,364,4,2,2005.0,0.5,0,1,2,18,101,4950.0
0,81,4,0,1965.0,1.0,0,1,1,11,56.5,2850.0
0,81,4,0,2019.0,0.2,1,1,2,10,46.5,4925.0
0,98,4,2,2000.0,1.0,0,1,2,20,64.5,4620.0
0,13,4,2,1995.0,1.0,0,1,1,25,62,4274.0
2,81,2,0,2012.0,0.67,1,1,2,16,57,351.0
2,81,2,0,2012.0,0.67,1,1,2,16,57,6982.0
2,81,2,0,2012.0,0.75,1,1,2,10,46,4978.0
2,81,3,0,1988.0,1.0,1,0,2,18,83.5,3952.0
2,81,3,0,1967.0,1.0,0,1,2,20,70.5,3972.0
2,81,3,0,1964.0,0.25,0,1,1,27,65,3646.0
2,81,3,0,1963.0,0.25,0,1,0,14,68,3500.0
2,81,3,0,2009.0,0.33,1,1,2,6,85.5,6199.0
2,81,3,2,1984.0,-0.5,0,1,2,18,83,4578.0
2,81,3,0,1975.0,0.33,1,1,2,11,80,4775.0
2,81,3,0,1964.0,-0.25,0,1,1,27,66,3530.0
2,81,3,0,2012.0,1.0,1,1,2,16,96,7167.0
2,81,3,0,1970.0,0.33,1,1,1,17,85,4235.0
2,81,4,2,1971.0,0.5,0,1,2,13,162,3858.0
2,81,4,0,1984.0,-0.5,1,1,1,9,108,3843.0
2,81,4,0,1965.0,1.0,0,1,2,16,115,3143.0
2,81,4,0,1965.0,0.33,0,1,1,11,115,2870.0
2,81,4,0,2012.0,0.33,1,1,2,16,105.5,6872.0
2,81,4,0,2014.0,0.67,1,1,2,11,96,6927.0
2,81,4,2,1985.0,0.5,0,1,1,16,168.5,3620.0
2,81,4,2,1976.0,0.5,0,1,2,23,193,3316.0
2,81,4,0,1967.0,0.5,0,1,2,25,80,4113.0
2,81,4,0,1967.0,0.5,0,1,2,19,84,3905.0
2,81,4,0,2011.0,0.83,1,0,2,20,92,6924.0
2,81,4,2,1968.0,1.0,0,1,2,11,170,3324.0
3,94,2,0,2018.0,0.8,1,1,2,10,35.5,4592.0
3,30,2,0,1979.0,0.8,1,1,2,14,48,2317.0
3,30,2,0,1972.0,1.0,1,1,2,23,60,2150.0
3,50,2,2,1989.0,1.0,0,1,2,17,60.5,3388.0
3,198,2,0,1989.0,0.71,1,1,2,19,53,2962.0
3,160,2,2,1989.0,1.0,0,1,1,20,62,2823.0
3,59,2,2,2018.0,0.5,0,1,2,11,52,4038.0
3,313,2,0,2001.0,0.5,1,1,2,20,44.5,3820.0
3,222,2,0,2007.0,1.0,1,1,2,8,48.5,3959.0
3,78,2,0,2013.0,0.5,1,1,2,10,54,4370.0
3,198,2,0,1993.0,0.5,0,1,1,27,59,2627.0
3,198,2,0,1973.0,0.6,1,1,2,19,48,2708.0
3,222,2,0,2013.0,0.75,1,1,2,16,48,4592.0
3,53,2,2,1989.0,1.0,0,1,2,19,57,3281.0
3,104,2,0,1973.0,1.0,0,1,1,19,50,1655.0
3,159,2,0,1975.0,0.89,1,1,1,14,60,1167.0
3,167,2,0,1984.0,0.29,1,1,1,27,57,1977.0
3,256,2,0,1972.0,0.14,1,1,1,20,59,1847.0
3,153,2,0,1968.0,0.14,1,1,2,34,55.5,2703.0
3,37,2,0,1977.0,1.0,0,1,1,27,59.5,1597.0
3,253,2,0,1984.0,-0.25,1,1,1,20,50,2290.0
3,348,2,2,1982.0,1.0,0,1,2,14,59,3136.0
3,313,2,0,2002.0,0.83,1,1,1,14,52,4692.0
3,104,2,0,1984.0,0.5,1,1,1,27,43.5,2299.0
3,187,2,0,1972.0,1.0,0,1,1,19,50,960.0
3,53,2,2,2017.0,1.0,0,1,2,10,45,4667.0
3,143,2,0,2016.0,1.0,0,1,2,10,55,3364.0
3,67,2,0,1963.0,1.0,0,1,1,20,58,2328.0
3,198,2,0,2003.0,0.33,1,1,2,20,46.5,3226.0
3,167,2,0,1972.0,0.2,1,1,2,27,58,2660.0
3,54,2,2,2007.0,1.0,0,1,2,11,62,3774.0
3,253,2,0,1984.0,0.67,0,1,2,22,44,2614.0
3,335,2,0,1983.0,0.33,0,1,0,20,60.5,2116.0
3,351,2,2,1975.0,-1.0,0,1,2,11,74,2838.0
3,253,2,0,1984.0,1.0,1,1,1,20,50,2160.0
3,253,2,0,1985.0,0.75,1,1,2,27,56,2661.0
3,198,2,0,1976.0,0.6,1,1,1,27,49,1837.0
3,255,2,0,2018.0,0.6,1,1,2,10,54,3713.0
3,50,2,0,2016.0,0.5,0,1,2,10,55.5,4775.0
3,222,2,0,2013.0,0.5,1,1,2,13,44.5,4607.0
3,336,2,2,1972.0,1.0,0,1,2,13,50.5,3069.0
3,30,2,0,1973.0,1.0,0,1,2,14,51,1922.0
